"","x","y","part.a","part.b","dist","soil","ffreq"
"2271",178700,330500,0,1,0.0812247,"1","2"
"2272",178740,330500,0,1,0.103029,"1","2"
"2273",178780,330500,0,1,0.12481,"1","2"
"2274",178820,330500,0,1,0.146578,"1","2"
"2275",178860,330500,0,1,0.179216,"1","2"
"2276",178900,330500,0,1,0.20637,"1","2"
"2277",178940,330500,0,1,0.233593,"1","3"
"2278",178980,330500,0,1,0.255343,"1","3"
"2279",179020,330500,0,1,0.27709,"1","1"
"2280",179060,330500,0,1,0.298835,"1","1"
"2281",179100,330500,0,1,0.32058,"1","3"
"2282",179140,330500,0,1,0.353189,"1","3"
"2283",179180,330500,0,1,0.37494,"1","3"
"2284",179220,330500,0,1,0.396683,"1","3"
"2285",179260,330500,0,1,0.418425,"1","3"
"2286",179300,330500,0,1,0.440167,"1","2"
"2287",179340,330500,0,1,0.461908,"1","2"
"2288",179380,330500,0,1,0.461906,"1","2"
"2289",179420,330500,0,1,0.440167,"1","2"
"2290",179460,330500,0,1,0.418425,"1","2"
"2291",179500,330500,0,1,0.396683,"1","2"
"2292",179540,330500,0,1,0.37494,"1","2"
"2293",179580,330500,0,1,0.353197,"1","2"
"2294",179620,330500,0,1,0.331454,"1","2"
"2295",179660,330500,0,1,0.30971,"1","2"
"2296",179700,330500,0,1,0.29337,"1","2"
"2297",179740,330500,0,1,0.277087,"1","2"
"2298",179780,330500,0,1,0.255343,"1","2"
"2299",179820,330500,0,1,0.249863,"1","2"
"2300",179860,330500,0,1,0.244449,"1","2"
"2301",179900,330500,0,1,0.228123,"1","2"
"2302",179940,330500,0,1,0.228101,"1","2"
"2303",179980,330500,0,1,0.228079,"1","2"
"2304",180020,330500,0,1,0.228057,"1","2"
"2305",180060,330500,0,1,0.228035,"1","2"
"2306",180100,330500,0,1,0.228019,"1","2"
"2307",180140,330500,0,1,0.228019,"1","2"
"2308",180180,330500,0,1,0.228019,"1","2"
"2309",180220,330500,0,1,0.228019,"2","2"
"2310",180260,330500,0,1,0.228019,"2","2"
"2311",180300,330500,0,1,0.228019,"2","2"
"2312",180340,330500,0,1,0.228035,"2","2"
"2313",180380,330500,0,1,0.228057,"2","2"
"2314",180420,330500,0,1,0.228079,"2","2"
"2315",180460,330500,0,1,0.228101,"2","2"
"2316",178540,330460,0,1,0.00135803,"1","1"
"2317",178580,330460,0,1,0.0264697,"1","1"
"2318",178620,330460,0,1,0.0537889,"1","2"
"2319",178660,330460,0,1,0.081222,"1","2"
"2320",178700,330460,0,1,0.103029,"1","2"
"2321",178740,330460,0,1,0.12481,"1","2"
"2322",178780,330460,0,1,0.146578,"1","2"
"2323",178820,330460,0,1,0.168339,"1","2"
"2324",178860,330460,0,1,0.190094,"1","3"
"2325",178900,330460,0,1,0.222718,"1","3"
"2326",178940,330460,0,1,0.249874,"1","3"
"2327",178980,330460,0,1,0.277087,"1","3"
"2328",179020,330460,0,1,0.298835,"1","3"
"2329",179060,330460,0,1,0.32058,"1","3"
"2330",179100,330460,0,1,0.342324,"1","2"
"2331",179140,330460,0,1,0.364067,"1","2"
"2332",179180,330460,0,1,0.396675,"1","3"
"2333",179220,330460,0,1,0.418425,"1","3"
"2334",179260,330460,0,1,0.440167,"1","3"
"2335",179300,330460,0,1,0.461908,"1","3"
"2336",179340,330460,0,1,0.472773,"1","3"
"2337",179380,330460,0,1,0.44558,"1","2"
"2338",179420,330460,0,1,0.418425,"1","2"
"2339",179460,330460,0,1,0.396683,"1","2"
"2340",179500,330460,0,1,0.37494,"1","2"
"2341",179540,330460,0,1,0.353197,"1","2"
"2342",179580,330460,0,1,0.331454,"1","2"
"2343",179620,330460,0,1,0.30971,"1","2"
"2344",179660,330460,0,1,0.287966,"1","2"
"2345",179700,330460,0,1,0.26622,"1","2"
"2346",179740,330460,0,1,0.249874,"1","2"
"2347",179780,330460,0,1,0.233593,"1","2"
"2348",179820,330460,0,1,0.211846,"1","2"
"2349",179860,330460,0,1,0.206359,"1","2"
"2350",179900,330460,0,1,0.200952,"1","2"
"2351",179940,330460,0,1,0.184614,"1","2"
"2352",179980,330460,0,1,0.184592,"1","2"
"2353",180020,330460,0,1,0.18457,"1","2"
"2354",180060,330460,0,1,0.184548,"1","2"
"2355",180100,330460,0,1,0.184532,"1","2"
"2356",180140,330460,0,1,0.184532,"1","2"
"2357",180180,330460,0,1,0.184532,"1","2"
"2358",180220,330460,0,1,0.184532,"1","2"
"2359",180260,330460,0,1,0.184532,"2","2"
"2360",180300,330460,0,1,0.184532,"2","2"
"2361",180340,330460,0,1,0.184548,"2","1"
"2362",180380,330460,0,1,0.18457,"2","2"
"2363",180420,330460,0,1,0.184592,"2","2"
"2364",180460,330460,0,1,0.184614,"2","2"
"2365",180500,330460,0,1,0.195638,"2","2"
"2366",178500,330420,0,1,0,"1","1"
"2367",178540,330420,0,1,0.0122243,"1","1"
"2368",178580,330420,0,1,0.0484884,"1","1"
"2369",178620,330420,0,1,0.070355,"1","2"
"2370",178660,330420,0,1,0.0975136,"1","2"
"2371",178700,330420,0,1,0.124808,"1","2"
"2372",178740,330420,0,1,0.146578,"1","2"
"2373",178780,330420,0,1,0.168339,"1","2"
"2374",178820,330420,0,1,0.190094,"1","2"
"2375",178860,330420,0,1,0.211846,"1","3"
"2376",178900,330420,0,1,0.233596,"1","3"
"2377",178940,330420,0,1,0.266212,"1","3"
"2378",178980,330420,0,1,0.29337,"1","3"
"2379",179020,330420,0,1,0.320577,"1","2"
"2380",179060,330420,0,1,0.342324,"1","2"
"2381",179100,330420,0,1,0.364067,"1","3"
"2382",179140,330420,0,1,0.38581,"1","3"
"2383",179180,330420,0,1,0.407552,"1","2"
"2384",179220,330420,0,1,0.440159,"1","3"
"2385",179260,330420,0,1,0.461908,"1","3"
"2386",179300,330420,0,1,0.478255,"1","3"
"2387",179340,330420,0,1,0.451037,"1","3"
"2388",179380,330420,0,1,0.429292,"1","2"
"2389",179420,330420,0,1,0.402094,"1","2"
"2390",179460,330420,0,1,0.37494,"1","2"
"2391",179500,330420,0,1,0.353197,"1","2"
"2392",179540,330420,0,1,0.331454,"1","2"
"2393",179580,330420,0,1,0.30971,"1","2"
"2394",179620,330420,0,1,0.287966,"1","2"
"2395",179660,330420,0,1,0.26622,"1","2"
"2396",179700,330420,0,1,0.244474,"1","2"
"2397",179740,330420,0,1,0.222726,"1","2"
"2398",179780,330420,0,1,0.20637,"1","2"
"2399",179820,330420,0,1,0.190091,"1","2"
"2400",179860,330420,0,1,0.168339,"1","2"
"2401",179900,330420,0,1,0.162842,"1","2"
"2402",179940,330420,0,1,0.157444,"1","2"
"2403",179980,330420,0,1,0.141086,"1","2"
"2404",180020,330420,0,1,0.141064,"1","2"
"2405",180060,330420,0,1,0.141042,"1","2"
"2406",180100,330420,0,1,0.141025,"1","2"
"2407",180140,330420,0,1,0.141025,"1","2"
"2408",180180,330420,0,1,0.141025,"1","2"
"2409",180220,330420,0,1,0.141025,"1","2"
"2410",180260,330420,0,1,0.141025,"2","2"
"2411",180300,330420,0,1,0.141025,"2","1"
"2412",180340,330420,0,1,0.141042,"2","1"
"2413",180380,330420,0,1,0.141064,"2","1"
"2414",180420,330420,0,1,0.141086,"2","2"
"2415",180460,330420,0,1,0.157453,"2","2"
"2416",180500,330420,0,1,0.162853,"2","2"
"2417",180540,330420,0,1,0.173871,"2","2"
"2418",178500,330380,0,1,0.00241427,"1","1"
"2419",178540,330380,0,1,0.0316606,"1","1"
"2420",178580,330380,0,1,0.059361,"1","2"
"2421",178620,330380,0,1,0.0921516,"1","2"
"2422",178660,330380,0,1,0.113941,"1","2"
"2423",178700,330380,0,1,0.141086,"1","2"
"2424",178740,330380,0,1,0.168336,"1","2"
"2425",178780,330380,0,1,0.190094,"1","2"
"2426",178820,330380,0,1,0.211846,"1","3"
"2427",178860,330380,0,1,0.233596,"1","3"
"2428",178900,330380,0,1,0.255343,"1","3"
"2429",178940,330380,0,1,0.27709,"1","3"
"2430",178980,330380,0,1,0.309702,"1","2"
"2431",179020,330380,0,1,0.336861,"1","2"
"2432",179060,330380,0,1,0.364064,"1","3"
"2433",179100,330380,0,1,0.38581,"1","3"
"2434",179140,330380,0,1,0.407552,"1","3"
"2435",179180,330380,0,1,0.429295,"1","2"
"2436",179220,330380,0,1,0.451037,"1","2"
"2437",179260,330380,0,1,0.478255,"1","3"
"2438",179300,330380,0,1,0.461908,"1","3"
"2439",179340,330380,0,1,0.440159,"1","3"
"2440",179380,330380,0,1,0.407552,"1","3"
"2441",179420,330380,0,1,0.385807,"1","3"
"2442",179460,330380,0,1,0.358606,"1","3"
"2443",179500,330380,0,1,0.331454,"1","2"
"2444",179540,330380,0,1,0.30971,"1","2"
"2445",179580,330380,0,1,0.287966,"1","2"
"2446",179620,330380,0,1,0.26622,"1","2"
"2447",179660,330380,0,1,0.244474,"1","2"
"2448",179700,330380,0,1,0.222726,"1","2"
"2449",179740,330380,0,1,0.200976,"1","2"
"2450",179780,330380,0,1,0.179224,"1","2"
"2451",179820,330380,0,1,0.162853,"1","2"
"2452",179860,330380,0,1,0.146576,"1","2"
"2453",179900,330380,0,1,0.12481,"1","2"
"2454",179940,330380,0,1,0.119297,"1","2"
"2455",179980,330380,0,1,0.113916,"1","2"
"2456",180020,330380,0,1,0.0975136,"1","2"
"2457",180060,330380,0,1,0.0974916,"1","2"
"2458",180100,330380,0,1,0.0974751,"1","2"
"2459",180140,330380,0,1,0.0974751,"1","2"
"2460",180180,330380,0,1,0.0974751,"1","2"
"2461",180220,330380,0,1,0.0974751,"1","2"
"2462",180260,330380,0,1,0.0974751,"2","1"
"2463",180300,330380,0,1,0.0974751,"2","1"
"2464",180340,330380,0,1,0.0974916,"2","2"
"2465",180380,330380,0,1,0.0975136,"2","1"
"2466",180420,330380,0,1,0.113924,"2","2"
"2467",180460,330380,0,1,0.119308,"2","2"
"2468",180500,330380,0,1,0.135684,"2","2"
"2469",180540,330380,0,1,0.141075,"2","2"
"2470",180580,330380,0,1,0.130436,"3","2"
"2471",178500,330340,0,1,0,"1","1"
"2472",178540,330340,0,1,0.0316606,"1","1"
"2473",178580,330340,0,1,0.0756594,"1","2"
"2474",178620,330340,0,1,0.103019,"1","2"
"2475",178660,330340,0,1,0.1357,"1","2"
"2476",178700,330340,0,1,0.157469,"1","2"
"2477",178740,330340,0,1,0.184614,"1","2"
"2478",178780,330340,0,1,0.211843,"1","2"
"2479",178820,330340,0,1,0.233596,"1","3"
"2480",178860,330340,0,1,0.255343,"1","3"
"2481",178900,330340,0,1,0.27709,"1","3"
"2482",178940,330340,0,1,0.298835,"1","3"
"2483",178980,330340,0,1,0.32058,"1","3"
"2484",179020,330340,0,1,0.353189,"1","3"
"2485",179060,330340,0,1,0.38035,"1","3"
"2486",179100,330340,0,1,0.40755,"1","3"
"2487",179140,330340,0,1,0.429295,"1","3"
"2488",179180,330340,0,1,0.451037,"1","2"
"2489",179220,330340,0,1,0.472778,"1","2"
"2490",179260,330340,0,1,0.472776,"1","3"
"2491",179300,330340,0,1,0.44558,"1","3"
"2492",179340,330340,0,1,0.418425,"1","3"
"2493",179380,330340,0,1,0.396675,"1","3"
"2494",179420,330340,0,1,0.364067,"1","3"
"2495",179460,330340,0,1,0.342321,"1","3"
"2496",179500,330340,0,1,0.315116,"1","3"
"2497",179540,330340,0,1,0.287966,"1","2"
"2498",179580,330340,0,1,0.26622,"1","2"
"2499",179620,330340,0,1,0.244474,"1","2"
"2500",179660,330340,0,1,0.222726,"1","2"
"2501",179700,330340,0,1,0.200976,"1","2"
"2502",179740,330340,0,1,0.179224,"1","2"
"2503",179780,330340,0,1,0.157469,"1","2"
"2504",179820,330340,0,1,0.135709,"1","2"
"2505",179860,330340,0,1,0.119308,"1","2"
"2506",179900,330340,0,1,0.103027,"1","2"
"2507",179940,330340,0,1,0.0812247,"1","2"
"2508",179980,330340,0,1,0.0756759,"1","2"
"2509",180020,330340,0,1,0.0703333,"1","2"
"2510",180060,330340,0,1,0.0537889,"1","2"
"2511",180100,330340,0,1,0.0537723,"1","2"
"2512",180140,330340,0,1,0.0537723,"1","2"
"2513",180180,330340,0,1,0.0537723,"1","1"
"2514",180220,330340,0,1,0.0537723,"1","1"
"2515",180260,330340,0,1,0.0537723,"2","1"
"2516",180300,330340,0,1,0.0537723,"2","1"
"2517",180340,330340,0,1,0.0537889,"2","2"
"2518",180380,330340,0,1,0.0703387,"2","1"
"2519",180420,330340,0,1,0.0756869,"2","1"
"2520",180460,330340,0,1,0.0921353,"2","2"
"2521",180500,330340,0,1,0.0975026,"2","2"
"2522",180540,330340,0,1,0.103024,"3","2"
"2523",180580,330340,0,1,0.119297,"3","2"
"2524",180620,330340,0,1,0.108697,"3","2"
"2525",178500,330300,0,1,0.00135803,"1","2"
"2526",178540,330300,0,1,0.0316663,"1","2"
"2527",178580,330300,0,1,0.0756649,"1","2"
"2528",178620,330300,0,1,0.119264,"1","2"
"2529",178660,330300,0,1,0.146565,"1","2"
"2530",178700,330300,0,1,0.179216,"1","2"
"2531",178740,330300,0,1,0.200976,"1","2"
"2532",178780,330300,0,1,0.228123,"1","2"
"2533",178820,330300,0,1,0.255341,"1","3"
"2534",178860,330300,0,1,0.27709,"1","3"
"2535",178900,330300,0,1,0.298835,"1","3"
"2536",178940,330300,0,1,0.32058,"1","3"
"2537",178980,330300,0,1,0.342324,"1","3"
"2538",179020,330300,0,1,0.364067,"1","3"
"2539",179060,330300,0,1,0.396675,"1","3"
"2540",179100,330300,0,1,0.423837,"1","3"
"2541",179140,330300,0,1,0.451034,"1","3"
"2542",179180,330300,0,1,0.472778,"1","2"
"2543",179220,330300,0,1,0.472778,"1","2"
"2544",179260,330300,0,1,0.451037,"1","2"
"2545",179300,330300,0,1,0.429292,"1","3"
"2546",179340,330300,0,1,0.402094,"1","3"
"2547",179380,330300,0,1,0.37494,"1","3"
"2548",179420,330300,0,1,0.353189,"1","3"
"2549",179460,330300,0,1,0.32058,"1","3"
"2550",179500,330300,0,1,0.298832,"1","2"
"2551",179540,330300,0,1,0.271622,"1","2"
"2552",179580,330300,0,1,0.244474,"1","2"
"2553",179620,330300,0,1,0.222726,"1","2"
"2554",179660,330300,0,1,0.200976,"1","2"
"2555",179700,330300,0,1,0.179224,"1","2"
"2556",179740,330300,0,1,0.157469,"1","2"
"2557",179780,330300,0,1,0.135709,"1","2"
"2558",179820,330300,0,1,0.113941,"1","2"
"2559",179860,330300,0,1,0.0921598,"1","2"
"2560",179900,330300,0,1,0.0756869,"1","2"
"2561",179940,330300,0,1,0.0593636,"1","2"
"2562",179980,330300,0,1,0.0373395,"1","2"
"2563",180020,330300,0,1,0.0316606,"1","2"
"2564",180060,330300,0,1,0.0264645,"1","2"
"2565",180100,330300,0,1,0.0054321,"1","2"
"2566",180140,330300,0,1,0.0054321,"1","2"
"2567",180180,330300,0,1,0.0054321,"1","2"
"2568",180220,330300,0,1,0.0054321,"1","2"
"2569",180260,330300,0,1,0.0054321,"2","2"
"2570",180300,330300,0,1,0.0054321,"2","2"
"2571",180340,330300,0,1,0.0264645,"2","2"
"2572",180380,330300,0,1,0.0316663,"2","1"
"2573",180420,330300,0,1,0.0484831,"2","2"
"2574",180460,330300,0,1,0.0537778,"2","2"
"2575",180500,330300,0,1,0.059361,"3","2"
"2576",180540,330300,0,1,0.0756759,"3","3"
"2577",180580,330300,0,1,0.081222,"3","3"
"2578",180620,330300,0,1,0.0975136,"3","3"
"2579",180660,330300,0,1,0.108675,"3","3"
"2580",178500,330260,0,1,0.0054321,"1","2"
"2581",178540,330260,0,1,0.0484831,"1","2"
"2582",178580,330260,0,1,0.0756869,"1","2"
"2583",178620,330260,0,1,0.119286,"1","2"
"2584",178660,330260,0,1,0.162809,"1","2"
"2585",178700,330260,0,1,0.190081,"1","2"
"2586",178740,330260,0,1,0.222718,"1","2"
"2587",178780,330260,0,1,0.244474,"1","2"
"2588",178820,330260,0,1,0.271622,"1","3"
"2589",178860,330260,0,1,0.298832,"1","3"
"2590",178900,330260,0,1,0.32058,"1","3"
"2591",178940,330260,0,1,0.342324,"1","3"
"2592",178980,330260,0,1,0.364067,"1","3"
"2593",179020,330260,0,1,0.38581,"1","3"
"2594",179060,330260,0,1,0.407552,"1","3"
"2595",179100,330260,0,1,0.440159,"1","3"
"2596",179140,330260,0,1,0.467322,"1","3"
"2597",179180,330260,0,1,0.472778,"1","2"
"2598",179220,330260,0,1,0.451037,"1","2"
"2599",179260,330260,0,1,0.429295,"1","2"
"2600",179300,330260,0,1,0.407552,"1","3"
"2601",179340,330260,0,1,0.385807,"1","3"
"2602",179380,330260,0,1,0.358606,"1","3"
"2603",179420,330260,0,1,0.331454,"1","3"
"2604",179460,330260,0,1,0.309702,"1","3"
"2605",179500,330260,0,1,0.27709,"1","2"
"2606",179540,330260,0,1,0.255341,"1","2"
"2607",179580,330260,0,1,0.228123,"1","2"
"2608",179620,330260,0,1,0.200976,"1","2"
"2609",179660,330260,0,1,0.179224,"1","2"
"2610",179700,330260,0,1,0.157469,"1","2"
"2611",179740,330260,0,1,0.135709,"1","2"
"2612",179780,330260,0,1,0.113941,"1","2"
"2613",179820,330260,0,1,0.0921598,"1","2"
"2614",179860,330260,0,1,0.070355,"1","2"
"2615",179900,330260,0,1,0.0484965,"1","2"
"2616",179940,330260,0,1,0.0316663,"1","2"
"2617",179980,330260,0,1,0.0122243,"1","2"
"2618",180020,330260,0,1,0,"1","2"
"2619",180060,330260,0,1,0,"1","2"
"2620",180100,330260,0,1,0,"1","2"
"2621",180300,330260,0,1,0,"2","2"
"2622",180340,330260,0,1,0,"2","2"
"2623",180380,330260,0,1,0.00135803,"2","1"
"2624",180420,330260,0,1,0.0054321,"2","2"
"2625",180460,330260,0,1,0.0122243,"2","2"
"2626",180500,330260,0,1,0.0316606,"3","2"
"2627",180540,330260,0,1,0.0373369,"3","3"
"2628",180580,330260,0,1,0.0537889,"3","3"
"2629",180620,330260,0,1,0.0703468,"3","3"
"2630",180660,330260,0,1,0.0812247,"3","3"
"2631",178500,330220,0,1,0.0054321,"1","1"
"2632",178540,330220,0,1,0.0537723,"1","2"
"2633",178580,330220,0,1,0.09213,"1","2"
"2634",178620,330220,0,1,0.119308,"1","2"
"2635",178660,330220,0,1,0.162831,"1","2"
"2636",178700,330220,0,1,0.206326,"1","2"
"2637",178740,330220,0,1,0.233582,"1","2"
"2638",178780,330220,0,1,0.266212,"1","2"
"2639",178820,330220,0,1,0.287966,"1","3"
"2640",178860,330220,0,1,0.315116,"1","3"
"2641",178900,330220,0,1,0.342321,"1","3"
"2642",178940,330220,0,1,0.364067,"1","3"
"2643",178980,330220,0,1,0.38581,"1","3"
"2644",179020,330220,0,1,0.407552,"1","3"
"2645",179060,330220,0,1,0.429295,"1","3"
"2646",179100,330220,0,1,0.451037,"1","3"
"2647",179140,330220,0,1,0.467319,"1","3"
"2648",179180,330220,0,1,0.451034,"1","2"
"2649",179220,330220,0,1,0.429295,"1","2"
"2650",179260,330220,0,1,0.407552,"1","3"
"2651",179300,330220,0,1,0.38581,"1","3"
"2652",179340,330220,0,1,0.364067,"1","3"
"2653",179380,330220,0,1,0.342321,"1","3"
"2654",179420,330220,0,1,0.315116,"1","2"
"2655",179460,330220,0,1,0.287966,"1","2"
"2656",179500,330220,0,1,0.266212,"1","2"
"2657",179540,330220,0,1,0.233596,"1","2"
"2658",179580,330220,0,1,0.211843,"1","2"
"2659",179620,330220,0,1,0.184614,"1","2"
"2660",179660,330220,0,1,0.157469,"1","2"
"2661",179700,330220,0,1,0.135709,"1","2"
"2662",179740,330220,0,1,0.113941,"1","2"
"2663",179780,330220,0,1,0.0921598,"1","2"
"2664",179820,330220,0,1,0.070355,"1","2"
"2665",179860,330220,0,1,0.0484965,"1","2"
"2666",179900,330220,0,1,0.0264697,"1","2"
"2667",179940,330220,0,1,0.00135803,"1","2"
"2668",179980,330220,0,1,0,"1","2"
"2669",180460,330220,0,1,0,"2","2"
"2670",180500,330220,0,1,0,"3","2"
"2671",180540,330220,0,1,0.0054321,"3","3"
"2672",180580,330220,0,1,0.0264645,"3","3"
"2673",180620,330220,0,1,0.0373395,"3","3"
"2674",180660,330220,0,1,0.0593662,"3","3"
"2675",180700,330220,0,1,0.0793572,"3","3"
"2676",178460,330180,0,1,0.0217284,"1","1"
"2677",178500,330180,0,1,0.0054321,"1","1"
"2678",178540,330180,0,1,0.0537723,"1","1"
"2679",178580,330180,0,1,0.0974751,"1","2"
"2680",178620,330180,0,1,0.130403,"1","2"
"2681",178660,330180,0,1,0.162848,"1","2"
"2682",178700,330180,0,1,0.206343,"1","2"
"2683",178740,330180,0,1,0.233585,"1","2"
"2684",178780,330180,0,1,0.266212,"1","2"
"2685",178820,330180,0,1,0.29337,"1","3"
"2686",178860,330180,0,1,0.320577,"1","3"
"2687",178900,330180,0,1,0.353189,"1","3"
"2688",178940,330180,0,1,0.38035,"1","3"
"2689",178980,330180,0,1,0.402097,"1","3"
"2690",179020,330180,0,1,0.418425,"1","3"
"2691",179060,330180,0,1,0.440167,"1","3"
"2692",179100,330180,0,1,0.456521,"1","3"
"2693",179140,330180,0,1,0.440167,"1","3"
"2694",179180,330180,0,1,0.423837,"1","3"
"2695",179220,330180,0,1,0.40755,"1","3"
"2696",179260,330180,0,1,0.38581,"1","3"
"2697",179300,330180,0,1,0.364067,"1","3"
"2698",179340,330180,0,1,0.342324,"1","2"
"2699",179380,330180,0,1,0.32058,"1","2"
"2700",179420,330180,0,1,0.298832,"1","2"
"2701",179460,330180,0,1,0.271622,"1","2"
"2702",179500,330180,0,1,0.244474,"1","2"
"2703",179540,330180,0,1,0.222718,"1","2"
"2704",179580,330180,0,1,0.190094,"1","2"
"2705",179620,330180,0,1,0.168336,"1","2"
"2706",179660,330180,0,1,0.141086,"1","2"
"2707",179700,330180,0,1,0.113941,"1","3"
"2708",179740,330180,0,1,0.0921598,"1","2"
"2709",179780,330180,0,1,0.070355,"1","2"
"2710",179820,330180,0,1,0.0484965,"1","2"
"2711",179860,330180,0,1,0.0264697,"1","2"
"2712",179900,330180,0,1,0.00135803,"1","2"
"2713",179940,330180,0,1,0,"1","2"
"2714",180540,330180,0,1,0,"3","3"
"2715",180580,330180,0,1,0,"3","3"
"2716",180620,330180,0,1,0.0122243,"3","3"
"2717",180660,330180,0,1,0.0373395,"3","3"
"2718",180700,330180,0,1,0.0703358,"3","3"
"2719",178460,330140,0,1,0.0217284,"1","1"
"2720",178500,330140,0,1,0.0054321,"1","1"
"2721",178540,330140,0,1,0.0537723,"1","1"
"2722",178580,330140,0,1,0.09213,"1","1"
"2723",178620,330140,0,1,0.119308,"1","2"
"2724",178660,330140,0,1,0.162831,"1","2"
"2725",178700,330140,0,1,0.190086,"1","2"
"2726",178740,330140,0,1,0.222718,"1","2"
"2727",178780,330140,0,1,0.249874,"1","2"
"2728",178820,330140,0,1,0.277087,"1","3"
"2729",178860,330140,0,1,0.309702,"1","3"
"2730",178900,330140,0,1,0.336861,"1","3"
"2731",178940,330140,0,1,0.364062,"1","3"
"2732",178980,330140,0,1,0.38035,"1","3"
"2733",179020,330140,0,1,0.396683,"1","3"
"2734",179060,330140,0,1,0.418425,"1","3"
"2735",179100,330140,0,1,0.434773,"1","3"
"2736",179140,330140,0,1,0.418425,"1","3"
"2737",179180,330140,0,1,0.396683,"1","3"
"2738",179220,330140,0,1,0.38035,"1","3"
"2739",179260,330140,0,1,0.364064,"1","3"
"2740",179300,330140,0,1,0.342324,"1","2"
"2741",179340,330140,0,1,0.32058,"1","2"
"2742",179380,330140,0,1,0.298835,"1","2"
"2743",179420,330140,0,1,0.27709,"1","2"
"2744",179460,330140,0,1,0.255341,"1","2"
"2745",179500,330140,0,1,0.228123,"1","3"
"2746",179540,330140,0,1,0.200976,"1","3"
"2747",179580,330140,0,1,0.179216,"1","3"
"2748",179620,330140,0,1,0.146578,"1","3"
"2749",179660,330140,0,1,0.124808,"1","3"
"2750",179700,330140,0,1,0.0975136,"1","2"
"2751",179740,330140,0,1,0.070355,"1","2"
"2752",179780,330140,0,1,0.0484965,"1","2"
"2753",179820,330140,0,1,0.0264697,"1","2"
"2754",179860,330140,0,1,0.00135803,"1","2"
"2755",179900,330140,0,1,0,"1","2"
"2756",180620,330140,0,1,0,"3","3"
"2757",180660,330140,0,1,0.0264615,"3","3"
"2758",180700,330140,0,1,0.0353889,"3","3"
"2759",178500,330100,0,1,0.0054321,"1","1"
"2760",178540,330100,0,1,0.0484831,"1","1"
"2761",178580,330100,0,1,0.0756869,"1","1"
"2762",178620,330100,0,1,0.119286,"1","1"
"2763",178660,330100,0,1,0.14657,"1","2"
"2764",178700,330100,0,1,0.179216,"1","2"
"2765",178740,330100,0,1,0.20637,"1","2"
"2766",178780,330100,0,1,0.233593,"1","2"
"2767",178820,330100,0,1,0.266212,"1","3"
"2768",178860,330100,0,1,0.29337,"1","3"
"2769",178900,330100,0,1,0.320574,"1","3"
"2770",178940,330100,0,1,0.336861,"1","3"
"2771",178980,330100,0,1,0.353197,"1","3"
"2772",179020,330100,0,1,0.37494,"1","3"
"2773",179060,330100,0,1,0.396666,"1","3"
"2774",179100,330100,0,1,0.402094,"1","3"
"2775",179140,330100,0,1,0.396675,"1","3"
"2776",179180,330100,0,1,0.37494,"1","3"
"2777",179220,330100,0,1,0.353197,"1","3"
"2778",179260,330100,0,1,0.336861,"1","3"
"2779",179300,330100,0,1,0.320577,"1","3"
"2780",179340,330100,0,1,0.298835,"1","3"
"2781",179380,330100,0,1,0.27709,"1","2"
"2782",179420,330100,0,1,0.255343,"1","2"
"2783",179460,330100,0,1,0.233596,"1","3"
"2784",179500,330100,0,1,0.211843,"1","3"
"2785",179540,330100,0,1,0.184614,"1","3"
"2786",179580,330100,0,1,0.157469,"1","3"
"2787",179620,330100,0,1,0.1357,"1","3"
"2788",179660,330100,0,1,0.103029,"1","3"
"2789",179700,330100,0,1,0.081222,"1","2"
"2790",179740,330100,0,1,0.0537889,"1","2"
"2791",179780,330100,0,1,0.0264697,"1","2"
"2792",179820,330100,0,1,0.00135803,"1","2"
"2793",179860,330100,0,1,0,"1","2"
"2794",180660,330100,0,1,0,"3","3"
"2795",180700,330100,0,1,0,"3","3"
"2796",178500,330060,0,1,0.00135803,"1","1"
"2797",178540,330060,0,1,0.0316663,"1","1"
"2798",178580,330060,0,1,0.0756649,"1","1"
"2799",178620,330060,0,1,0.103021,"1","1"
"2800",178660,330060,0,1,0.1357,"1","2"
"2801",178700,330060,0,1,0.162853,"1","2"
"2802",178740,330060,0,1,0.190091,"1","2"
"2803",178780,330060,0,1,0.222718,"1","2"
"2804",178820,330060,0,1,0.249874,"1","3"
"2805",178860,330060,0,1,0.277084,"1","3"
"2806",178900,330060,0,1,0.29337,"1","3"
"2807",178940,330060,0,1,0.30971,"1","3"
"2808",178980,330060,0,1,0.331454,"1","3"
"2809",179020,330060,0,1,0.353181,"1","3"
"2810",179060,330060,0,1,0.358606,"1","3"
"2811",179100,330060,0,1,0.374935,"1","3"
"2812",179140,330060,0,1,0.364064,"1","3"
"2813",179180,330060,0,1,0.353189,"1","3"
"2814",179220,330060,0,1,0.331454,"1","3"
"2815",179260,330060,0,1,0.30971,"1","3"
"2816",179300,330060,0,1,0.29337,"1","3"
"2817",179340,330060,0,1,0.277087,"1","3"
"2818",179380,330060,0,1,0.255343,"1","3"
"2819",179420,330060,0,1,0.233596,"1","3"
"2820",179460,330060,0,1,0.211846,"1","3"
"2821",179500,330060,0,1,0.190094,"1","3"
"2822",179540,330060,0,1,0.168336,"1","3"
"2823",179580,330060,0,1,0.141086,"1","3"
"2824",179620,330060,0,1,0.113941,"1","3"
"2825",179660,330060,0,1,0.0921516,"1","3"
"2826",179700,330060,0,1,0.0593662,"1","2"
